,시도별,date,최대풍속(m/s),평균기온(℃),평균강수량(mm),평균상대습도(%),사고건수,사망자수,부상자수,시도별인구수,자동차수,교통사고사망률,사고율
430,부산,2016-11-01,9.0,11.8,1.8866666666666667,61.0,1078,19,1491,3498500,1295300,0.0176252319109461,30.813205659568386
431,부산,2016-12-01,16.5,7.3,3.46,54.0,1075,14,1459,3498500,1295300,0.0130232558139534,30.727454623410036
432,부산,2017-01-01,11.6,4.1,0.4,46.0,927,14,1287,3470700,1333200,0.0151024811218985,26.70930936122396
433,부산,2017-02-01,12.5,5.5,1.1266666666666665,45.0,857,13,1166,3470700,1333200,0.0151691948658109,24.692425159189792
434,부산,2017-03-01,9.8,9.0,1.1900000000000002,53.0,988,12,1393,3470700,1333200,0.0121457489878542,28.46687988013945
435,부산,2017-04-01,15.3,15.0,3.503333333333333,64.0,955,11,1296,3470700,1333200,0.0115183246073298,27.516063042037636
436,부산,2017-05-01,9.6,19.0,1.3066666666666669,63.0,1014,8,1404,3470700,1333200,0.0078895463510848,29.21600829803786
437,부산,2017-06-01,8.1,21.3,1.66,70.0,974,10,1359,3470700,1333200,0.0102669404517453,28.06350303973262
438,부산,2017-07-01,11.4,26.1,5.736666666666666,82.0,1029,8,1436,3470700,1333200,0.0077745383867832,29.64819776990233
439,부산,2017-08-01,9.5,27.0,2.75,74.0,1040,12,1454,3470700,1333200,0.0115384615384615,29.965136715936264
440,부산,2017-09-01,8.8,22.6,11.166666666666666,69.0,1058,23,1416,3470700,1333200,0.0217391304347826,30.483764082173625
441,부산,2017-10-01,9.6,18.1,4.61,68.0,971,22,1353,3470700,1333200,0.0226570545829042,27.977065145359727
442,부산,2017-11-01,8.9,11.2,0.01,49.0,958,19,1276,3470700,1333200,0.0198329853862212,27.602500936410525
443,부산,2017-12-01,11.8,3.6,0.3533333333333333,40.0,982,12,1317,3470700,1333200,0.0122199592668024,28.294004091393663
444,부산,2018-01-01,11.4,1.9,1.3633333333333333,45.0,965,10,1325,3441000,1371000,0.0103626943005181,28.04417320546353
445,부산,2018-02-01,12.1,3.9,1.75,42.0,859,9,1215,3441000,1371000,0.0104772991850989,24.96367335077013
446,부산,2018-03-01,12.5,10.0,6.87,63.0,1019,15,1425,3441000,1371000,0.014720314033366,29.61348445219413
447,부산,2018-04-01,14.3,14.5,5.213333333333334,62.0,963,12,1317,3441000,1371000,0.0124610591900311,27.98605056669573
448,부산,2018-05-01,13.3,17.8,5.193333333333333,73.0,1016,11,1456,3441000,1371000,0.0108267716535433,29.52630049404243
449,부산,2018-06-01,12.5,21.5,9.223333333333333,75.0,969,6,1297,3441000,1371000,0.0061919504643962,28.16041848299913
450,부산,2018-07-01,8.3,26.7,4.069999999999999,78.0,1030,14,1487,3441000,1371000,0.0135922330097087,29.93315896541703
451,부산,2018-08-01,15.5,27.9,5.656666666666666,75.0,1021,9,1354,3441000,1371000,0.0088148873653281,29.67160709096193
452,부산,2018-09-01,9.7,21.9,10.28,76.0,1007,13,1428,3441000,1371000,0.012909632571996,29.264748619587326
453,부산,2018-10-01,19.2,16.4,4.123333333333333,62.0,1029,13,1369,3441000,1371000,0.0126336248785228,29.90409764603313
454,부산,2018-11-01,11.7,12.4,3.5766666666666667,57.0,1039,4,1422,3441000,1371000,0.0038498556304138,30.19471083987213
455,부산,2018-12-01,8.8,5.7,1.9666666666666663,49.0,1020,7,1373,3441000,1371000,0.0068627450980392,29.64254577157803
456,부산,2019-01-01,8.2,4.5,0.4233333333333333,39.0,996,11,1372,3414000,1395000,0.0110441767068273,29.173989455184536
457,부산,2019-02-01,9.5,6.6,1.7166666666666666,50.0,951,6,1366,3414000,1395000,0.0063091482649842,27.855887521968366
458,부산,2019-03-01,12.7,10.5,2.5133333333333336,54.0,1067,6,1462,3414000,1395000,0.0056232427366447,31.25366139425893
459,부산,2019-04-01,10.0,13.4,2.833333333333333,60.0,1100,9,1542,3414000,1395000,0.0081818181818181,32.22026947861745
460,부산,2019-05-01,14.8,19.3,2.536666666666666,58.0,1127,14,1521,3414000,1395000,0.0124223602484472,33.01113063854716
461,부산,2019-06-01,12.5,21.1,10.81,74.0,1014,9,1425,3414000,1395000,0.0088757396449704,29.701230228471
462,부산,2019-07-01,10.7,24.3,11.963333333333331,85.0,1159,13,1552,3414000,1395000,0.0112165660051768,33.94844756883421
463,부산,2019-08-01,11.5,27.0,5.21,78.0,1128,9,1525,3414000,1395000,0.0079787234042553,33.04042179261863
464,부산,2019-09-01,12.2,23.1,9.3,82.0,1054,8,1421,3414000,1395000,0.0075901328273244,30.87287639132982
465,부산,2019-10-01,14.5,18.6,4.663333333333333,67.0,1201,8,1638,3414000,1395000,0.0066611157368859,35.17867603983597
466,부산,2019-11-01,15.8,13.0,0.46,58.0,1100,14,1466,3414000,1395000,0.0127272727272727,32.22026947861745
467,부산,2019-12-01,10.1,7.0,1.6766666666666663,50.0,1095,9,1542,3414000,1395000,0.0082191780821917,32.073813708260104
468,부산,2020-01-01,15.9,6.4,4.256666666666667,56.0,1022,14,1454,3392000,1429000,0.0136986301369863,30.12971698113208
469,부산,2020-02-01,14.2,7.1,3.1633333333333336,55.0,925,5,1281,3392000,1429000,0.0054054054054054,27.27004716981132
470,부산,2020-03-01,13.3,10.4,1.96,57.0,870,5,1172,3392000,1429000,0.0057471264367816,25.64858490566037
471,부산,2020-04-01,13.0,12.6,2.783333333333333,53.0,933,10,1283,3392000,1429000,0.0107181136120042,27.505896226415096
472,부산,2020-05-01,11.8,17.9,3.2066666666666666,73.0,1039,10,1456,3392000,1429000,0.0096246390760346,30.630896226415093
473,부산,2020-06-01,13.0,22.4,10.703333333333337,73.0,1045,6,1423,3392000,1429000,0.0057416267942583,30.807783018867923
474,부산,2020-07-01,13.2,22.1,26.56,87.0,1055,10,1469,3392000,1429000,0.0094786729857819,31.10259433962264
475,부산,2020-08-01,13.4,27.2,13.306666666666668,82.0,1029,7,1415,3392000,1429000,0.0068027210884353,30.33608490566037
476,부산,2020-09-01,20.5,21.9,7.683333333333334,74.0,954,13,1239,3392000,1429000,0.0136268343815513,28.125
477,부산,2020-10-01,8.9,17.3,0.88,58.0,1064,7,1498,3392000,1429000,0.006578947368421,31.367924528301884
478,부산,2020-11-01,15.6,12.4,1.21,52.0,1054,6,1470,3392000,1429000,0.0056925996204933,31.073113207547173
479,부산,2020-12-01,10.0,4.3,0.3399999999999999,43.0,923,7,1187,3392000,1429000,0.0075839653304442,27.21108490566038
480,서울,2016-01-01,9.0,-3.2,0.0333333333333333,53.0,3060,29,4323,9930600,3083000,0.0094771241830065,30.813848105854632
481,서울,2016-02-01,7.0,0.2,1.586666666666667,52.0,2710,34,3776,9930600,3083000,0.0125461254612546,27.289388355184983
482,서울,2016-03-01,7.1,7.0,1.35,51.0,3355,28,4593,9930600,3083000,0.0083457526080476,33.78446418141905
483,서울,2016-04-01,8.0,14.1,2.56,55.0,3498,30,4902,9930600,3083000,0.0085763293310463,35.22445773669265
484,서울,2016-05-01,8.7,19.6,5.35,56.0,3604,29,4854,9930600,3083000,0.008046614872364,36.29186554689546
485,서울,2016-06-01,6.0,23.6,1.8133333333333328,63.0,3315,21,4564,9930600,3083000,0.0063348416289592,33.38166878134252
486,서울,2016-07-01,6.1,26.2,11.94,73.0,3467,29,4796,9930600,3083000,0.0083645803288145,34.91229130163334
487,서울,2016-08-01,7.3,28.0,2.2366666666666664,64.0,3268,18,4619,9930600,3083000,0.0055079559363525,32.90838418625259
488,서울,2016-09-01,8.1,23.1,1.1,65.0,3328,31,4596,9930600,3083000,0.0093149038461538,33.51257728636739
489,서울,2016-10-01,6.3,16.1,2.493333333333333,62.0,3652,39,5114,9930600,3083000,0.0106790799561883,36.77522002698729
490,서울,2016-11-01,6.1,6.8,0.5566666666666666,57.0,3331,32,4538,9930600,3083000,0.0096067247072951,33.54278694137313
491,서울,2016-12-01,7.2,1.2,2.036666666666666,59.0,3451,28,4994,9930600,3083000,0.0081135902636916,34.75117314160273
492,서울,2017-01-01,7.0,-1.8,0.4966666666666667,55.0,3166,33,4692,9857400,3116300,0.0104232469993682,32.11800271876965
493,서울,2017-02-01,7.8,-0.2,0.37,54.0,2728,26,3883,9857400,3116300,0.0095307917888563,27.674640371700445
494,서울,2017-03-01,8.5,6.3,0.2633333333333333,48.0,3098,29,4241,9857400,3116300,0.0093608779857972,31.428165642055717
495,서울,2017-04-01,8.1,13.9,2.053333333333333,52.0,3172,22,4372,9857400,3116300,0.0069356872635561,32.178870696126765
496,서울,2017-05-01,8.5,19.5,0.5366666666666667,52.0,3284,27,4539,9857400,3116300,0.0082216808769792,33.3150729401262
497,서울,2017-06-01,6.4,23.3,2.22,57.0,3247,29,4421,9857400,3116300,0.0089313212195873,32.93972041309067
498,서울,2017-07-01,7.3,26.9,20.7,77.0,3268,31,4577,9857400,3116300,0.009485924112607,33.152758333840566
499,서울,2017-08-01,7.7,25.9,9.9,71.0,3308,24,4579,9857400,3116300,0.0072551390568319,33.55854484955465
500,서울,2017-09-01,6.8,22.1,1.1666666666666667,61.0,3488,33,4752,9857400,3116300,0.0094610091743119,35.38458417026802
501,서울,2017-10-01,7.6,16.4,0.8833333333333333,56.0,3312,31,4646,9857400,3116300,0.0093599033816425,33.59912350112606
502,서울,2017-11-01,6.7,5.6,1.356666666666667,53.0,3375,28,4600,9857400,3116300,0.0082962962962962,34.23823726337574
503,서울,2017-12-01,6.7,-1.9,1.16,56.0,3179,30,4508,9857400,3116300,0.0094369298521547,32.24988333637673
504,서울,2018-01-01,7.2,-4.0,0.2833333333333333,48.0,3192,30,4490,9766000,3125000,0.0093984962406015,32.68482490272373
505,서울,2018-02-01,6.3,-1.6,0.9866666666666668,45.0,2973,28,4178,9766000,3125000,0.0094180961991254,30.44235101372108
506,서울,2018-03-01,6.9,8.1,1.65,59.0,3072,28,4288,9766000,3125000,0.0091145833333333,31.456072086831867
507,서울,2018-04-01,8.8,13.0,4.343333333333334,55.0,3219,24,4375,9766000,3125000,0.0074557315936626,32.961294286299406
508,서울,2018-05-01,8.0,18.2,7.4,63.0,3454,22,4795,9766000,3125000,0.0063694267515923,35.36760188408765
509,서울,2018-06-01,5.7,23.1,5.716666666666667,63.0,3253,21,4452,9766000,3125000,0.0064555794651091,33.30944091746877
510,서울,2018-07-01,4.2,27.8,6.1866666666666665,68.0,3321,29,4588,9766000,3125000,0.0087323095453176,34.0057341798075
511,서울,2018-08-01,7.1,28.8,6.753333333333333,65.0,3203,27,4528,9766000,3125000,0.0084295972525757,32.797460577513824
512,서울,2018-09-01,5.7,21.5,2.283333333333333,61.0,3144,20,4335,9766000,3125000,0.0063613231552162,32.19332377636699
513,서울,2018-10-01,6.1,13.1,4.016666666666667,59.0,3500,21,4752,9766000,3125000,0.006,35.8386237968462
514,서울,2018-11-01,5.6,7.8,2.6366666666666663,58.0,3243,30,4499,9766000,3125000,0.0092506938020351,33.207044849477775
515,서울,2018-12-01,5.9,-0.6,0.5466666666666666,46.0,3221,24,4471,9766000,3125000,0.0074511021421918,32.981773499897606
516,서울,2019-01-01,6.8,-0.9,0.0,46.0,2983,25,4134,9729000,3124000,0.0083808246731478,30.660910679412066
517,서울,2019-02-01,5.5,1.0,0.7933333333333333,47.0,2482,13,3368,9729000,3124000,0.0052377115229653,25.511357796279167
518,서울,2019-03-01,7.2,7.1,0.8933333333333333,51.0,3099,22,4223,9729000,3124000,0.0070990642142626,31.853222325007707
519,서울,2019-04-01,7.3,12.1,1.5766666666666669,51.0,3283,14,4500,9729000,3124000,0.0042643923240938,33.74447528009045
520,서울,2019-05-01,6.1,19.4,1.26,47.0,3497,24,4886,9729000,3124000,0.006863025450386,35.94408469524103
521,서울,2019-06-01,5.3,22.5,2.466666666666667,61.0,3290,20,4542,9729000,3124000,0.0060790273556231,33.81642512077295
522,서울,2019-07-01,5.9,25.9,6.48,69.0,3311,15,4446,9729000,3124000,0.0045303533675626,34.03227464282043
523,서울,2019-08-01,7.5,27.2,6.35,69.0,3447,22,4765,9729000,3124000,0.0063823614737452,35.43015726179463
524,서울,2019-09-01,11.8,22.6,4.66,65.0,3313,25,4550,9729000,3124000,0.0075460307878056,34.05283174015829
525,서울,2019-10-01,6.7,16.4,1.85,62.0,3634,31,5053,9729000,3124000,0.0085305448541552,37.35224586288416
526,서울,2019-11-01,7.0,7.6,2.6266666666666665,56.0,3669,14,4933,9729000,3124000,0.0038157536113382,37.71199506629664
527,서울,2019-12-01,7.5,1.4,0.7533333333333334,58.0,3250,25,4504,9729000,3124000,0.0076923076923076,33.40528317401583
528,서울,2020-01-01,7.0,1.6,2.0166666666666666,55.0,2788,18,3944,9668000,3157000,0.0064562410329985,28.837401737691355
529,서울,2020-02-01,8.2,2.5,1.77,58.0,2999,20,3980,9668000,3157000,0.0066688896298766,31.01985932974762
530,서울,2020-03-01,8.2,7.7,0.5433333333333333,46.0,2561,21,3385,9668000,3157000,0.0081999219055056,26.489449731071577
531,서울,2020-04-01,8.9,11.1,0.5633333333333332,50.0,2724,17,3724,9668000,3157000,0.0062408223201174,28.17542407943732
532,서울,2020-05-01,7.2,18.0,3.746666666666667,67.0,3139,18,4294,9668000,3157000,0.0057343102899012,32.46793545717832
533,서울,2020-06-01,7.6,23.9,4.653333333333333,67.0,3189,15,4372,9668000,3157000,0.0047036688617121,32.98510550268929
534,서울,2020-07-01,8.7,24.1,9.013333333333332,76.0,3162,15,4319,9668000,3157000,0.0047438330170777,32.705833678113365
535,서울,2020-08-01,8.3,26.5,22.523333333333333,85.0,2926,19,3948,9668000,3157000,0.0064935064935064,30.26479106330161
536,서울,2020-09-01,9.8,21.4,6.05,71.0,2991,21,4035,9668000,3157000,0.0070210631895687,30.93711212246587
537,서울,2020-10-01,7.2,14.3,0.0,60.0,3122,20,4143,9668000,3157000,0.0064061499039077,32.29209764170459
538,서울,2020-11-01,8.4,8.0,4.003333333333333,64.0,3007,19,3926,9668000,3157000,0.0063185899567675,31.102606537029377
539,서울,2020-12-01,6.5,-0.3,0.1533333333333333,58.0,2619,16,3443,9668000,3157000,0.0061092019854906,27.08936698386429
540,울산,2016-01-01,9.9,1.8,1.6866666666666668,50.0,373,4,571,1172300,538700,0.0107238605898123,31.81779408001365
541,울산,2016-02-01,9.6,4.8,1.0799999999999998,47.0,356,3,501,1172300,538700,0.0084269662921348,30.3676533310586
542,울산,2016-03-01,8.2,9.2,3.0733333333333333,58.0,390,5,562,1172300,538700,0.0128205128205128,33.26793482896869
543,울산,2016-04-01,9.9,14.3,5.973333333333333,69.0,437,9,647,1172300,538700,0.0205949656750572,37.27714748784441
544,울산,2016-05-01,9.0,18.9,2.87,65.0,386,4,588,1172300,538700,0.0103626943005181,32.92672524097927
545,울산,2016-06-01,6.4,22.0,2.3366666666666664,82.0,365,7,558,1172300,538700,0.0191780821917808,31.1353749040348
546,울산,2016-07-01,9.3,25.3,7.563333333333333,88.0,389,4,555,1172300,538700,0.0102827763496143,33.18263243197134
547,울산,2016-08-01,8.2,26.4,3.273333333333333,82.0,364,6,552,1172300,538700,0.0164835164835164,31.050072507037445
548,울산,2016-09-01,7.6,21.7,12.143333333333334,89.0,350,8,549,1172300,538700,0.0228571428571428,29.85583894907447
549,울산,2016-10-01,12.6,17.2,11.956666666666669,82.0,358,13,549,1172300,538700,0.0363128491620111,30.538258125053314
550,울산,2016-11-01,6.5,10.1,1.57,68.0,368,8,576,1172300,538700,0.0217391304347826,31.39128209502687
